Audio,Darwin,Josefina,Richard,Sayuri
11269,3,2,1,2
11270,2,2,1,5
11271,2,2,1,1
11272,3,3,1,2
11273,2,2,1,1
11274,4,5,5,1
11275,4,5,1,2
11276,3,2,1,2
11277,3,3,2,1
11278,3,1,1,2
11279,3,3,2,2
11280,3,4,4,2
11281,3,5,5,1
11282,3,3,2,2
11283,3,3,2,2
11284,3,5,5,4
11285,4,5,5,2
11286,4,3,2,4
11287,3,4,2,3
11288,3,3,3,4
11289,3,5,4,3
11290,2,1,1,2
11291,3,5,2,2
11292,4,5,5,4
11293,4,5,5,3
11294,3,3,1,2
11295,4,5,1,4
11296,4,5,5,2
11297,4,5,5,4
11298,4,5,1,3
11299,4,5,1,4
11300,4,5,1,3
11301,3,3,4,2
11302,5,5,5,2
11303,4,4,1,1
11304,4,3,1,4
11305,2,3,1,1
11306,4,5,4,5
11307,4,5,5,4
11308,3,1,1,2
11309,5,5,5,4
11310,2,1,1,4
11311,3,4,1,2
11312,4,5,5,4
11313,3,2,4,4
11314,3,5,5,1
11315,3,1,1,2
11316,2,3,1,1
11317,3,2,2,1
11318,3,5,5,4
11319,4,5,4,2
11320,4,4,1,2
11321,4,5,2,4
11322,3,5,5,3
11323,3,3,1,1
11324,3,3,5,4
11325,3,2,1,2
11326,2,1,1,2
11327,3,5,1,4
11328,2,1,1,4
11329,3,5,5,3
11330,3,3,3,1
11331,3,2,1,5
11332,4,5,2,4
11333,4,4,2,4
11334,2,3,2,5
11335,4,4,2,2
11336,3,1,1,3
11337,4,5,2,2
11338,4,4,1,2
11339,2,2,3,1
11340,4,5,5,4
11341,3,1,4,4
11342,4,5,2,4
11343,3,3,1,1
11344,4,5,5,2
11345,3,3,1,1
11346,1,2,1,4
11347,4,4,4,1
11348,4,4,1,1
11349,4,1,5,2
11350,4,4,1,2
11351,3,4,4,1
11352,1,3,1,2
11353,4,5,5,5
11354,4,4,1,1
11355,2,2,1,2
11356,3,4,4,1
11357,2,3,1,1
11358,4,5,5,2
11359,3,2,2,2
11360,3,4,1,1
11361,4,5,5,2
11362,4,5,1,2
11363,4,4,4,2
11364,3,3,2,1
11365,2,2,1,2
11366,4,4,1,2
11367,2,2,1,4
11368,4,5,2,2
11369,3,4,2,4
11370,4,4,2,3
11371,4,2,1,4
11372,3,4,4,3
11373,3,2,1,2
11374,3,2,1,2
11375,3,2,1,4
11376,3,4,2,3
11377,3,4,2,2
11378,4,4,4,4
11379,3,2,1,2
11380,4,5,1,4
11381,4,4,2,3
11382,3,3,2,4
11383,4,4,2,3
11384,4,5,5,2
11385,4,5,5,2
11386,4,5,2,1
11387,3,4,4,4
11388,3,3,4,1
11389,3,3,2,5
11390,4,5,5,4
11391,4,5,1,2
11392,3,3,2,4
11393,2,1,1,4
11394,4,4,1,2
11395,3,3,4,4
11396,4,5,5,4
11397,2,2,1,1
11398,3,2,1,2
11399,3,3,1,1
11400,3,4,2,1
11401,3,5,2,4
11402,3,2,4,2
11403,5,5,5,2
11404,4,4,2,4
11405,4,2,1,3
11406,4,4,1,1
11407,3,4,2,4
11408,3,2,1,2
11409,2,2,1,2
11410,3,3,2,4
11411,3,1,2,4
11412,3,2,1,3
11413,3,2,1,1
11414,3,4,4,5
11415,4,5,2,4
11416,4,4,1,4
11417,4,4,4,5
11418,3,5,4,2
11419,3,5,2,3
11420,4,4,1,2
11421,3,4,1,2
11422,3,2,2,1
11423,3,4,1,4
11424,3,1,4,4
11425,4,5,5,4
11426,2,2,1,1
11427,2,2,1,2
11428,3,2,1,1
11429,3,2,1,4
11430,3,3,1,1
11431,3,2,1,1
11432,3,4,1,2
11433,3,3,4,2
11434,4,5,5,1
11435,3,2,1,2
11436,4,5,5,5
11437,4,5,5,1
11438,3,5,4,2
11439,4,4,2,1
11440,4,5,1,1
11441,3,5,4,2
11442,2,1,1,2
11443,4,5,2,1
11444,4,5,5,2
11445,3,5,1,2
11446,3,3,1,2
11447,3,3,4,1
11448,3,3,4,2
11449,3,2,1,2
11450,4,5,5,4
11451,3,5,5,2
11452,2,1,1,4
11453,2,2,1,3
11454,3,4,2,4
11455,4,5,4,3
11456,4,5,4,2
11457,4,5,5,2
11458,4,5,2,4
11459,4,4,1,3
11460,4,4,1,2
11461,2,3,1,4
11462,2,1,1,2
11463,4,5,2,4
11464,4,1,1,3
11465,3,5,5,4
11466,3,2,1,3
11467,3,5,2,2
11468,4,5,5,2
11469,3,2,1,1
11470,3,5,2,4
11471,4,2,1,1
11472,2,5,5,5
11473,3,3,1,4
11474,3,2,1,2
11475,4,5,2,4
11476,3,4,1,4
11477,3,1,1,2
11478,3,2,1,4
11479,2,2,1,4
11480,3,5,2,1
11481,4,4,2,2
11482,3,5,4,1
11483,3,5,5,1
11484,4,5,5,4
11485,3,2,1,2
11486,3,2,1,2
11487,2,1,1,4
11488,3,2,1,3
11489,4,5,4,1
11490,4,5,2,4
11491,3,2,1,2
11492,2,2,1,2
11493,3,3,2,4
11494,2,2,1,4
11495,4,5,2,3
11496,3,2,4,1
11497,3,2,4,5
11498,2,2,1,4
11499,3,4,2,4
11500,3,5,5,5
11501,2,2,1,2
11502,2,1,4,3
11503,2,1,1,2
11504,1,2,1,2
11505,3,5,5,1
11506,4,5,5,4
11507,5,5,5,4
11508,4,2,4,4
11509,3,1,1,1
11510,4,5,5,2
11511,3,5,1,1
11512,2,2,1,4
11513,3,3,4,1
11514,3,2,1,1
11515,3,3,1,2
11516,3,1,1,2
11517,3,5,5,1
11518,3,2,4,2
11519,3,5,4,5
11520,3,5,5,1
11521,2,2,1,2
11522,4,4,2,1
11523,3,2,1,1
11524,3,5,1,2
11525,4,4,2,2
11526,3,3,1,1
11527,3,1,2,2
11528,4,5,1,2
11529,4,4,5,2
11530,3,3,4,1
11531,3,4,2,2
11532,3,2,1,2
11533,3,2,4,4
11534,3,2,1,2
11535,4,4,4,4
11536,2,2,1,3
11537,4,5,5,4
11538,4,5,4,3
11539,4,5,5,2
11540,3,4,2,2
11541,2,2,1,4
11542,3,3,2,3
11543,1,2,1,2
11544,3,4,2,4
11545,3,3,2,2
11546,3,3,1,4
11547,3,3,1,3
11548,3,4,1,4
11549,2,2,1,3
11550,4,5,2,2
11551,2,2,1,2
11552,3,5,1,1
11553,3,3,1,4
11554,3,2,1,1
11555,3,4,2,5
11556,3,2,1,4
11557,4,4,1,2
11558,3,4,4,4
11559,3,4,2,4
11560,4,4,2,2
11561,2,1,1,4
11562,2,1,1,4
11563,3,1,1,1
11564,4,5,4,2
11565,2,3,1,1
11566,4,4,1,1
11567,3,2,1,4
11568,3,2,1,2
11569,3,5,5,2
11570,4,5,5,4
11571,4,4,2,3
11572,2,2,1,1
11573,4,5,5,4
11574,2,2,1,2
11575,4,4,2,2
11576,4,4,2,4
11577,5,5,5,4
11578,3,2,2,3
11579,2,2,1,1
11580,4,4,2,5
11581,3,5,4,4
11582,4,5,5,4
11583,4,5,5,5
11584,3,3,2,2
11585,2,2,1,3
11586,3,3,1,2
11587,3,1,1,2
11588,3,5,4,1
11589,3,4,2,4
11590,3,5,2,4
11591,3,2,1,4
11592,3,4,2,1
11593,3,3,2,2
11594,4,5,5,1
11595,3,3,4,4
11596,2,1,1,1
11597,3,2,1,1
11598,3,3,2,2
11599,3,5,5,2
11600,4,5,2,1
11601,3,2,2,2
11602,3,2,1,5
11603,3,3,1,1
11604,4,5,2,2
11605,3,4,1,1
11606,2,2,1,1
11607,2,2,1,2
11608,3,4,2,2
11609,3,5,5,1
11610,3,1,1,2
11611,3,1,1,2
11612,4,5,5,2
11613,4,5,5,1
11614,4,5,1,2
11615,3,4,1,2
11616,4,4,1,4
11617,2,2,1,2
11618,3,4,2,4
11619,3,2,1,3
11620,3,1,1,4
11621,4,5,5,3
11622,3,5,5,2
11623,3,3,3,2
11624,5,5,4,4
11625,3,3,2,3
11626,4,2,4,2
11627,3,4,4,4
11628,3,2,1,2
11629,2,2,1,4
11630,3,4,1,3
11631,3,4,2,4
11632,3,1,4,3
11633,3,4,1,2
11634,3,2,1,2
11635,3,4,2,1
11636,5,5,5,4
11637,3,3,4,1
11638,3,4,1,5
11639,4,4,5,4
11640,4,5,5,2
11641,3,5,2,4
11642,4,5,2,4
11643,4,5,2,2
11644,3,4,5,4
11645,3,2,3,4
11646,2,4,4,1
11647,4,5,4,2
11648,3,3,5,1
11649,3,1,5,1
11650,3,1,3,4
11651,3,4,3,2
11652,2,2,2,2
11653,4,5,5,4
11654,3,2,1,3
11655,4,5,2,1
11656,3,5,1,4
11657,4,5,5,2
11658,3,2,4,2
11659,2,2,1,4
11660,3,4,2,4
11661,3,2,1,3
11662,2,2,1,1
11663,5,5,5,5
11664,4,5,5,4
11665,4,5,5,4
11666,4,5,5,5
11667,3,1,1,2
11668,4,5,5,3
11669,3,2,1,2
11670,3,1,1,2
11671,4,5,5,1
11672,3,2,1,4
11673,5,5,5,4
11674,3,5,2,4
11675,3,2,3,1
11676,4,5,5,2
11677,4,5,5,1
11678,3,2,1,4
11679,3,2,1,1
11680,4,4,2,1
11681,4,5,5,2
11682,3,2,1,2
11683,3,4,1,1
11684,3,1,1,2
11685,3,2,2,5
11686,3,1,1,1
11687,4,1,1,2
11688,3,3,3,1
11689,3,4,1,1
11690,3,1,1,2
11691,4,5,5,2
11692,3,4,4,1
11693,3,4,2,2
11694,3,2,1,2
11695,2,2,1,2
11696,3,4,2,1
11697,3,4,2,2
11698,3,2,4,2
11699,4,4,2,4
11700,4,4,2,2
11701,4,5,5,4
11702,3,2,4,3
11703,3,3,4,4
11704,4,5,2,3
11705,3,4,1,2
11706,3,1,3,2
11707,4,5,2,4
11708,4,4,2,3
11709,4,5,5,2
11710,3,1,1,4
11711,4,4,2,2
11712,3,1,2,4
11713,3,1,1,3
11714,4,5,5,4
11715,4,2,1,3
11716,3,4,2,2
11717,3,3,1,2
11718,3,2,4,1
11719,3,2,1,4
11720,3,1,1,1
11721,4,5,5,5
11722,4,2,2,4
11723,2,2,1,2
11724,3,2,1,4
11725,5,5,5,4
11726,4,4,1,2
11727,4,2,1,4
11728,3,1,1,4
11729,4,2,1,1
11730,4,5,5,2
11731,4,5,1,1
11732,2,1,1,1
11733,5,5,5,4
11734,4,5,2,2
11735,4,5,2,2
11736,3,1,1,4
11737,3,1,1,3
11738,2,2,1,1
11739,4,4,4,4
11740,4,4,4,2
11741,4,5,2,2
11742,4,4,5,4
11743,4,5,5,4
11744,2,2,1,3
11745,3,2,1,1
11746,5,4,4,5
11747,3,5,4,4
11748,4,5,5,4
11749,4,4,1,5
11750,4,4,2,2
11751,3,2,1,3
11752,5,5,5,2
11753,2,1,1,2
11754,5,5,5,1
11755,3,4,4,4
11756,3,3,2,4
11757,3,2,1,4
11758,4,1,1,1
11759,4,5,5,2
11760,4,4,2,1
11761,2,2,1,4
11762,3,2,4,1
11763,5,5,5,1
11764,3,1,1,2
11765,2,2,1,2
11766,4,5,5,1
11767,4,4,2,2
11768,3,3,1,5
11769,4,4,4,1
11770,3,4,2,2
11771,3,2,4,1
11772,4,5,4,1
11773,3,4,4,2
11774,4,2,4,2
11775,3,3,4,1
11776,3,2,4,2
11777,3,2,3,2
11778,5,5,5,2
11779,3,2,2,1
11780,3,4,1,2
11781,3,2,2,2
11782,3,2,2,4
11783,4,1,1,2
11784,3,1,2,4
11785,3,1,4,3
11786,3,2,1,4
11787,4,4,1,3
11788,3,2,4,2
11789,5,5,5,2
11790,4,5,5,4
11791,4,4,2,3
11792,3,2,1,2
11793,4,4,4,4
11794,4,4,2,2
11795,3,4,2,4
11796,5,5,5,3
11797,5,4,5,4
11798,5,5,5,3
11799,2,5,1,2
11800,3,1,1,2
11801,4,5,2,1
11802,4,5,5,4
11803,3,3,3,1
11804,2,2,4,5
11805,2,3,4,4
11806,2,2,1,2
11807,5,5,5,4
11808,4,5,1,4
11809,3,5,2,2
11810,3,5,5,4
11811,3,1,1,4
11812,2,2,1,1
11813,2,2,1,2
11814,3,2,1,1
11815,5,5,5,1
11816,2,2,1,4
11817,3,5,5,2
11818,2,1,1,2
11819,2,2,2,4
11820,3,2,4,3
11821,3,4,1,1
11822,5,5,5,4
11823,2,2,1,2
11824,4,5,5,2
11825,2,1,1,4
11826,3,1,1,4
11827,4,5,2,3
11828,2,2,4,1
11829,3,3,1,5
11830,4,5,1,4
11831,4,5,1,4
11832,3,4,2,5
11833,3,5,2,2
11834,3,4,2,3
11835,3,4,4,2
11836,4,5,5,2
11837,5,5,5,1
11838,2,2,1,4
11839,3,5,5,4
11840,5,5,5,4
11841,5,5,5,1
11842,3,5,4,2
11843,2,4,2,1
11844,3,2,2,4
11845,4,4,4,1
11846,2,1,1,1
11847,3,2,4,2
11848,3,5,2,2
11849,5,5,5,1
11850,5,5,5,2
11851,3,2,4,5
11852,3,3,3,1
11853,2,2,1,2
11854,4,5,4,1
11855,4,5,4,1
11856,3,5,2,2
11857,3,5,1,2
11858,2,5,1,1
11859,2,4,4,2
11860,3,5,2,2
11861,4,5,5,2
11862,2,4,1,1
11863,3,2,3,2
11864,2,1,1,2
11865,2,1,1,4
11866,3,3,2,2
11867,2,2,1,4
11868,4,5,5,3
11869,1,3,1,4
11870,2,2,1,3
11871,4,5,4,2
11872,4,5,2,2
11873,3,3,1,4
11874,4,5,2,3
11875,4,4,2,2
11876,3,5,4,4
11877,2,1,1,2
11878,3,4,4,4
11879,2,2,4,3
11880,2,2,5,4
11881,4,5,5,3
11882,2,1,1,2
11883,4,4,2,2
11884,4,5,5,1
11885,3,4,5,4
11886,3,2,3,1
11887,2,2,1,5
11888,4,5,5,4
11889,4,4,4,2
11890,3,2,1,4
11891,3,2,2,4
11892,4,5,5,2
11893,5,5,5,4
11894,2,4,1,4
11895,2,2,2,1
11896,4,4,1,2
11897,3,2,4,1
11898,4,5,5,1
11899,2,4,2,4
11900,3,1,1,2
11901,2,2,2,2
11902,5,5,5,4
11903,4,5,5,3
11904,4,5,5,1
11905,2,2,2,4
11906,2,2,1,2
11907,4,5,5,2
11908,2,2,1,4
11909,3,3,3,4
11910,4,5,2,3
11911,2,2,1,1
11912,4,5,5,5
11913,2,2,2,4
11914,5,5,5,4
11915,2,4,2,5
11916,2,4,2,2
11917,1,1,1,3
11918,5,5,5,2
11919,4,5,5,2
11920,4,5,2,1
11921,2,2,4,4
11922,5,5,5,4
11923,4,5,1,4
11924,4,5,2,1
11925,2,2,1,2
11926,3,5,5,1
11927,4,5,2,4
11928,3,2,1,1
11929,5,5,5,1
11930,2,2,2,2
11931,4,4,1,2
11932,4,4,2,1
11933,3,4,2,2
11934,2,2,1,5
11935,3,4,4,1
11936,2,3,1,2
11937,3,4,5,1
11938,5,5,5,1
11939,3,4,2,2
11940,2,4,4,2
11941,5,5,5,1
11942,1,1,1,2
11943,3,4,2,2
11944,3,3,1,2
11945,1,1,1,1
11946,2,2,4,2
11947,2,4,4,2
11948,2,3,4,4
11949,4,4,2,2
11950,1,1,1,4
11951,2,1,2,3
11952,5,5,5,4
11953,4,4,2,3
11954,1,3,1,2
11955,3,3,4,2
11956,4,5,5,4
11957,5,4,5,3
11958,5,5,5,2
11959,2,4,2,4
11960,3,5,5,2
11961,2,2,1,4
11962,3,4,2,3
11963,4,5,2,4
11964,2,2,1,3
11965,3,5,1,2
11966,3,3,2,2
11967,5,5,5,1
11968,3,3,4,4
11969,3,5,1,1
11970,2,4,4,5
11971,2,4,2,4
11972,1,2,1,2
11973,2,4,4,4
11974,2,3,3,4
11975,2,1,1,2
11976,3,4,2,4
11977,4,5,5,4
11978,3,4,4,1
11979,2,3,1,2
11980,3,4,4,1
11981,4,5,4,1
11982,4,5,1,4
11983,3,1,1,2
11984,3,4,1,2
11985,2,2,2,4
11986,2,4,4,3
11987,2,2,2,1
11988,3,4,2,4
11989,5,5,5,2
11990,5,5,5,2
11991,2,4,2,4
11992,1,3,1,4
11993,1,4,1,3
11994,2,2,1,1
11995,3,2,4,5
11996,2,2,1,4
11997,3,3,4,4
11998,3,4,1,5
11999,2,4,4,2
12000,3,3,2,3
12001,2,3,2,2
12002,5,5,5,2
12003,4,5,2,1
12004,4,5,2,4
12005,3,4,2,4
12006,2,3,1,4
12007,2,1,1,1
12008,3,2,2,2
12009,2,2,2,1
12010,4,5,1,4
12011,2,3,5,1
12012,5,4,4,1
12013,5,4,4,2
12014,3,3,1,2
12015,2,2,1,1
12016,3,3,4,2
12017,5,5,5,5
12018,3,4,4,1
12019,2,3,1,2
12020,5,5,5,1
12021,3,5,2,1
12022,4,5,5,2
12023,2,3,1,2
12024,4,5,2,1
12025,2,2,1,2
12026,2,1,1,2
12027,4,4,2,2
12028,4,5,2,1
12029,3,4,4,2
12030,4,4,4,2
12031,2,4,2,4
12032,4,5,2,2
12033,2,2,1,4
12034,2,4,4,3
12035,2,1,4,4
12036,4,4,2,3
12037,4,5,2,2
12038,2,2,1,2
12039,4,5,2,4
12040,5,5,5,3
12041,5,5,2,2
12042,4,4,2,4
12043,5,5,4,2
12044,2,1,1,4
12045,5,5,5,3
12046,4,4,1,4
12047,4,5,5,3
12048,4,5,2,2
12049,3,3,1,2
12050,5,5,5,1
12051,4,5,2,4
12052,3,4,2,1
12053,3,4,1,5
12054,1,2,2,4
12055,5,5,5,2
12056,2,2,1,4
12057,2,4,1,4
12058,3,4,2,2
12059,2,2,1,4
12060,2,2,1,4
12061,3,4,2,1
12062,2,2,1,2
12063,4,4,5,1
12064,2,3,1,1
12065,2,2,1,4
12066,2,2,1,2
12067,3,4,1,2
12068,2,3,1,4
12069,2,1,1,3
12070,3,2,1,1
12071,2,2,1,4
12072,4,5,2,2
12073,4,5,2,2
12074,3,4,2,4
12075,5,5,5,4
12076,2,3,2,3
12077,3,3,1,1
12078,4,5,2,5
12079,4,5,5,4
12080,5,5,5,4
12081,5,5,5,5
12082,2,5,5,2
12083,1,2,1,3
12084,4,5,2,2
12085,2,2,1,2
12086,2,3,1,1
12087,2,2,2,4
12088,5,5,5,4
12089,2,1,1,4
12090,2,2,1,1
12091,2,1,1,2
12092,3,1,1,1
12093,3,2,2,4
12094,5,5,5,1
12095,2,2,1,1
12096,2,3,1,2
12097,4,5,5,2
12098,4,5,1,1
12099,3,3,5,2
12100,3,4,4,5
12101,4,4,4,1
12102,4,4,1,2
12103,5,5,5,1
12104,2,2,1,1
12105,4,4,1,2
12106,3,2,2,2
12107,4,4,2,1
12108,2,1,1,2
12109,4,5,2,2
12110,3,2,1,2
12111,2,2,1,1
12112,4,5,2,2
12113,2,1,1,2
12114,4,5,1,4
12115,3,1,1,2
12116,2,1,4,4
12117,4,5,2,3
12118,4,5,1,4
12119,5,5,5,3
12120,4,5,1,2
12121,3,4,2,2
12122,2,2,1,4
12123,5,5,4,3
12124,2,2,1,2
12125,5,5,5,4
12126,2,3,4,2
12127,3,4,4,4
12128,2,2,5,3
12129,3,2,3,4
12130,3,4,4,3
12131,2,2,1,2
12132,4,4,4,2
12133,3,3,4,1
12134,4,5,2,4
12135,3,3,4,1
12136,2,4,4,5
12137,2,4,4,4
12138,3,2,4,2
12139,3,2,4,4
12140,3,5,4,4
12141,2,2,2,2
12142,2,2,2,4
12143,5,5,5,4
12144,4,2,2,1
12145,2,2,1,2
12146,2,5,5,1
12147,5,5,5,1
12148,3,1,1,4
12149,2,2,2,2
12150,3,3,1,2
12151,3,3,4,4
12152,3,4,4,3
12153,4,4,2,1
12154,3,2,1,4
12155,3,5,4,2
12156,2,3,1,2
12157,5,5,4,4
12158,4,5,2,4
12159,5,5,5,3
12160,4,5,2,1
12161,4,5,2,5
12162,2,2,1,4
12163,3,1,1,4
12164,4,5,2,5
12165,2,2,1,2
12166,5,5,5,3
12167,5,5,5,2
12168,5,5,5,2
12169,2,4,2,1
12170,2,3,2,4
12171,5,5,5,4
12172,2,2,1,4
12173,2,1,2,1
12174,5,5,5,2
12175,3,3,1,1
12176,5,5,5,4
12177,2,1,1,1
12178,3,5,5,1
12179,2,4,4,2
12180,2,2,1,2
12181,4,5,2,1
12182,3,5,5,2
12183,3,3,4,5
12184,2,2,1,1
12185,4,5,2,2
12186,5,5,5,1
12187,2,1,2,1
12188,3,2,4,2
12189,5,5,5,2
12190,4,5,5,1
12191,2,4,2,2
12192,4,5,2,2
12193,2,1,4,2
12194,3,5,2,1
12195,3,4,4,2
12196,2,4,2,2
12197,2,1,1,4
12198,3,4,2,2
12199,2,1,2,4
12200,2,2,4,3
12201,4,5,2,4
12202,3,2,4,3
12203,3,4,2,2
12204,2,2,2,2
12205,2,4,1,4
12206,2,2,2,3
12207,2,2,1,2
12208,2,1,1,4
12209,3,4,5,2
12210,4,5,2,4
12211,5,5,2,3
12212,2,1,3,4
12213,3,4,2,3
12214,5,5,5,2
12215,2,3,1,2
12216,3,4,4,1
12217,2,2,2,4
12218,2,2,2,1
12219,5,5,4,5
12220,5,5,4,4
12221,4,5,5,2
12222,2,2,1,4
12223,2,2,2,4
12224,3,4,4,2
12225,3,4,4,4
12226,2,1,1,4
12227,4,4,4,1
12228,3,3,1,2
12229,2,1,1,1
12230,3,2,4,1
12231,3,2,1,4
12232,4,5,1,2
12233,3,3,3,2
12234,2,2,2,4
12235,2,3,2,3
12236,5,5,5,1
12237,2,4,1,4
12238,5,1,2,2
12239,5,5,5,2
12240,4,5,4,4
12241,4,5,2,4
12242,5,5,5,3
12243,4,4,4,1
12244,3,3,3,5
12245,4,4,2,4
12246,2,2,2,4
12247,5,5,5,5
12248,5,5,5,2
12249,2,4,4,3
12250,4,5,4,2
12251,2,2,3,2
12252,2,2,2,1
12253,2,2,1,4
12254,4,5,2,4
12255,3,4,2,4
12256,5,5,5,1
12257,1,2,1,2
12258,2,2,2,1
12259,3,3,4,4
12260,3,2,1,1
12261,2,1,1,1
12262,5,5,5,2
12263,2,3,1,2
12264,2,3,1,1
12265,3,4,2,2
12266,3,3,1,5
12267,3,1,2,1
12268,3,1,1,2
12269,5,5,5,1
12270,4,4,4,1
12271,3,1,2,2
12272,2,1,2,2
12273,4,4,2,1
12274,4,5,4,2
12275,2,2,4,2
12276,2,1,1,2
12277,2,5,5,1
12278,2,2,2,2
12279,2,2,2,2
12280,2,1,1,4
12281,3,4,4,2
12282,5,4,4,4
12283,2,1,2,3
12284,4,5,2,4
12285,2,2,1,3
12286,5,5,5,2
12287,4,5,4,2
12288,4,5,5,4
12289,2,1,1,3
12290,3,3,1,2
12291,5,5,5,4
12292,3,1,1,2
12293,2,1,1,4
12294,5,4,4,3
12295,4,4,4,4
12296,3,4,4,3
12297,4,4,2,2
12298,4,5,5,2
12299,2,2,1,1
12300,4,5,2,4
12301,3,1,2,1
12302,5,5,5,5
12303,3,3,1,4
12304,5,5,3,2
12305,1,2,1,4
12306,4,5,2,4
12307,4,4,4,2
12308,2,3,1,4
12309,3,3,2,4
12310,2,2,1,1
12311,2,3,2,2
12312,2,1,1,1
12313,2,2,2,1
12314,2,2,1,4
12315,3,1,1,2
12316,2,1,1,2
12317,2,2,1,4
12318,2,2,4,3
12319,3,2,3,1
12320,3,4,4,4
12321,2,3,2,2
12322,5,5,5,2
12323,3,2,4,4
12324,2,3,1,4
12325,4,5,2,3
12326,2,1,1,1
12327,5,5,5,5
12328,4,5,5,4
12329,2,1,1,4
12330,2,2,1,5
12331,2,2,1,2
12332,3,4,4,3
12333,2,1,1,2
12334,5,5,5,2
12335,3,4,5,1
12336,4,4,5,4
12337,4,5,5,4
12338,2,1,1,4
12339,4,4,2,1
12340,5,4,4,2
12341,3,1,2,1
12342,3,2,4,4
12343,2,1,1,1
12344,1,1,1,1
12345,4,4,4,2
12346,4,5,2,2
12347,5,5,5,1
12348,2,1,3,2
12349,3,2,2,5
12350,5,5,5,1
12351,5,5,5,2
12352,3,4,2,1
12353,4,4,5,1
12354,2,2,1,2
12355,4,4,2,2
12356,2,1,2,1
12357,4,5,5,2
12358,5,5,5,2
12359,2,4,5,2
12360,5,5,5,1
12361,4,4,4,2
12362,4,5,2,2
12363,3,2,2,4
12364,5,5,5,2
12365,5,5,5,4
12366,3,1,2,3
12367,4,5,2,4
12368,3,5,4,3
12369,2,1,2,2
12370,4,5,2,2
12371,4,5,2,4
12372,4,5,4,3
12373,2,4,1,2
12374,3,1,1,4
12375,3,2,1,2
12376,2,2,2,4
12377,3,4,2,3
12378,4,5,2,4
12379,2,2,2,3
12380,4,4,4,2
12381,3,4,2,2
12382,3,2,5,1
12383,3,3,2,4
12384,2,3,2,1
12385,3,3,2,5
12386,5,2,5,4
12387,3,4,4,2
12388,3,1,1,4
12389,4,4,2,4
12390,4,5,2,2
12391,2,2,1,4
12392,2,2,2,4
12393,5,5,5,1
12394,2,2,1,2
12395,5,5,5,1
12396,2,1,1,1
12397,4,4,2,4
12398,3,1,1,2
12399,3,1,1,2
12400,4,5,2,4
12401,5,5,5,3
12402,2,2,1,1
12403,2,2,1,4
12404,2,1,1,2
12405,2,2,2,2
12406,4,5,2,4
12407,2,1,1,4
12408,3,3,2,3
12409,4,2,1,1
12410,5,5,5,5
12411,4,5,4,4
12412,5,5,5,4
12413,2,3,1,5
12414,3,4,2,2
12415,4,5,2,3
12416,3,4,1,2
12417,4,5,5,2
12418,4,5,2,1
12419,2,1,2,4
12420,3,1,2,4
12421,4,5,2,4
12422,5,5,5,1
12423,4,4,2,2
12424,1,1,2,1
12425,2,2,2,4
12426,5,5,2,1
12427,4,5,2,1
12428,4,5,5,2
12429,3,4,5,2
12430,4,5,2,1
12431,2,1,1,2
12432,3,2,2,5
12433,5,5,2,1
12434,2,2,2,2
12435,2,1,2,1
12436,5,5,4,1
12437,3,1,4,2
12438,3,2,4,2
12439,5,5,4,1
12440,4,5,5,2
12441,3,5,5,2
12442,3,4,2,2
12443,1,1,4,1
12444,2,2,2,2
12445,4,5,4,2
12446,3,3,2,4
12447,2,3,4,2
12448,2,2,1,4
12449,3,3,4,3
12450,3,4,2,4
12451,4,5,5,3
12452,4,5,5,2
12453,3,1,1,2
12454,3,2,1,4
12455,4,5,5,3
12456,4,5,5,2
12457,4,5,2,4
12458,4,5,5,2
12459,4,5,2,4
12460,4,5,5,3
12461,4,4,2,4
12462,4,4,2,3
12463,3,5,4,2
12464,3,4,2,2
12465,2,2,2,1
12466,5,5,5,4
12467,2,2,2,1
12468,5,5,5,5
12469,2,2,2,4
12470,3,4,2,2
12471,2,4,2,4
12472,1,1,1,4
12473,3,4,4,2
12474,4,4,2,4
12475,3,1,2,4
12476,3,3,2,1
12477,5,5,5,2
12478,5,5,5,1
12479,2,1,1,1
12480,5,5,5,4
12481,3,5,5,2
12482,2,2,1,2
12483,3,4,2,4
12484,2,2,3,3
12485,3,3,2,1
12486,4,5,2,4
12487,3,2,4,2
12488,3,5,2,2
12489,1,1,1,4
12490,5,5,5,4
12491,4,4,1,3
12492,5,5,5,1
12493,2,2,2,5
12494,4,5,2,4
12495,3,3,4,4
12496,3,4,2,5
12497,3,3,2,2
12498,3,1,2,3
12499,3,1,1,2
12500,3,2,1,2
12501,2,3,4,1
12502,3,4,4,4
12503,3,4,2,4
12504,2,2,1,4
12505,3,4,2,1
12506,4,3,2,2
12507,3,2,2,1
12508,3,1,2,4
12509,3,5,2,1
12510,4,4,2,1
12511,3,4,2,2
12512,5,5,5,2
12513,3,1,4,1
12514,3,2,1,2
12515,3,4,4,5
12516,3,2,1,1
12517,2,1,1,2
12518,5,5,5,1
12519,4,5,2,1
12520,4,5,2,2
12521,3,1,1,2
12522,4,5,2,1
12523,4,5,5,2
12524,3,3,4,2
12525,3,4,5,2
12526,5,5,5,1
12527,2,2,1,2
12528,2,3,4,2
12529,3,5,2,4
12530,3,5,5,2
12531,2,1,3,4
12532,3,4,2,3
12533,2,4,4,4
12534,2,1,2,3
12535,2,2,2,2
12536,4,5,2,2
12537,4,5,5,4
12538,3,4,2,3
