Audio,Darwin,Josefina,Richard,Sayuri
11269,2,2,1,1
11270,3,2,1,4
11271,2,2,1,5
11272,4,4,1,1
11273,2,2,1,4
11274,4,5,5,1
11275,4,5,1,3
11276,2,2,1,1
11277,4,4,2,4
11278,2,1,1,2
11279,3,3,2,1
11280,4,4,4,2
11281,4,5,5,1
11282,2,3,2,1
11283,2,3,2,4
11284,4,5,5,4
11285,5,5,5,5
11286,2,4,2,5
11287,3,3,2,3
11288,2,3,3,4
11289,4,5,4,3
11290,2,1,1,1
11291,4,5,2,1
11292,5,5,5,2
11293,4,5,5,3
11294,2,3,1,1
11295,4,5,1,5
11296,5,5,5,1
11297,5,5,5,4
11298,4,5,1,3
11299,4,5,1,2
11300,4,5,1,4
11301,4,3,4,1
11302,5,5,5,2
11303,2,5,1,1
11304,3,4,1,2
11305,1,3,1,5
11306,4,5,4,5
11307,5,5,5,4
11308,3,1,1,4
11309,5,5,5,5
11310,1,1,1,2
11311,4,5,1,1
11312,5,5,5,4
11313,2,2,4,5
11314,4,5,5,4
11315,1,1,1,1
11316,1,3,1,4
11317,3,2,1,1
11318,4,5,5,5
11319,5,5,4,4
11320,4,5,1,2
11321,3,4,2,5
11322,4,4,5,3
11323,2,3,1,1
11324,3,3,5,5
11325,2,2,1,1
11326,2,1,1,1
11327,4,5,1,2
11328,1,1,1,5
11329,5,5,5,3
11330,2,3,3,2
11331,1,2,1,1
11332,4,5,2,5
11333,4,5,2,1
11334,1,3,2,3
11335,3,4,2,1
11336,2,1,1,2
11337,5,5,2,1
11338,4,5,1,1
11339,2,2,3,5
11340,5,5,5,2
11341,2,2,4,5
11342,4,5,2,1
11343,2,3,1,1
11344,4,5,5,5
11345,3,3,1,4
11346,1,2,1,4
11347,4,5,4,1
11348,4,5,1,1
11349,5,5,5,4
11350,4,5,1,5
11351,4,5,4,3
11352,1,3,1,1
11353,5,5,5,4
11354,4,5,1,5
11355,2,2,1,1
11356,3,4,4,4
11357,2,3,1,1
11358,5,5,5,3
11359,1,2,2,1
11360,4,5,1,4
11361,5,5,5,2
11362,4,5,1,1
11363,3,5,4,2
11364,2,3,2,1
11365,1,2,1,1
11366,2,5,1,4
11367,2,2,1,4
11368,4,5,2,5
11369,3,5,2,5
11370,4,5,2,3
11371,3,2,1,4
11372,4,4,4,3
11373,1,2,1,1
11374,3,2,1,1
11375,3,2,1,2
11376,4,5,1,3
11377,4,4,2,1
11378,3,4,4,5
11379,3,2,2,1
11380,3,5,1,4
11381,4,5,2,3
11382,4,3,2,2
11383,4,5,2,4
11384,5,5,5,1
11385,5,5,5,2
11386,2,5,2,1
11387,4,4,4,2
11388,3,3,4,5
11389,3,3,2,5
11390,4,5,5,4
11391,4,5,1,4
11392,4,3,2,5
11393,2,1,1,2
11394,4,5,1,1
11395,3,3,4,4
11396,5,5,5,5
11397,1,2,1,4
11398,2,2,1,1
11399,2,3,1,4
11400,3,4,2,1
11401,4,5,2,5
11402,2,2,4,4
11403,5,5,5,2
11404,4,5,2,5
11405,2,2,1,3
11406,4,5,1,1
11407,4,5,1,5
11408,2,2,1,1
11409,2,2,1,1
11410,3,3,2,2
11411,4,1,1,5
11412,2,2,1,3
11413,2,2,1,2
11414,3,4,4,1
11415,4,5,2,5
11416,4,5,1,1
11417,4,5,4,3
11418,4,4,4,1
11419,4,5,2,2
11420,4,5,1,1
11421,4,5,1,1
11422,1,2,2,5
11423,4,5,1,2
11424,2,1,4,5
11425,5,5,5,1
11426,2,2,1,1
11427,1,2,1,5
11428,2,2,1,4
11429,2,2,1,4
11430,3,3,1,1
11431,2,2,1,1
11432,4,5,1,4
11433,2,3,4,5
11434,5,5,5,3
11435,4,2,1,1
11436,4,5,5,4
11437,4,5,5,5
11438,2,4,4,1
11439,4,4,2,4
11440,4,5,1,1
11441,4,4,4,3
11442,1,1,1,1
11443,5,5,2,4
11444,4,5,5,2
11445,4,5,1,1
11446,3,3,1,2
11447,3,3,4,1
11448,4,3,4,1
11449,2,2,1,4
11450,5,5,5,4
11451,4,5,5,5
11452,2,1,1,5
11453,2,2,1,3
11454,3,4,2,4
11455,4,5,4,3
11456,4,5,4,1
11457,4,5,5,1
11458,4,5,2,2
11459,4,5,1,3
11460,4,5,1,1
11461,2,3,1,5
11462,1,2,1,1
11463,4,5,2,4
11464,2,1,1,3
11465,5,5,5,2
11466,2,2,1,4
11467,4,5,2,1
11468,4,5,5,2
11469,2,2,1,1
11470,4,5,2,2
11471,4,2,1,5
11472,2,5,5,5
11473,4,3,1,4
11474,4,2,1,4
11475,4,5,2,5
11476,4,4,1,2
11477,2,2,1,1
11478,2,2,1,4
11479,3,2,1,5
11480,4,5,2,4
11481,3,4,2,1
11482,4,5,4,4
11483,4,5,5,1
11484,4,5,5,5
11485,3,2,1,4
11486,2,2,1,2
11487,1,1,1,5
11488,2,2,1,3
11489,4,4,4,1
11490,4,5,2,5
11491,4,2,1,1
11492,1,2,1,1
11493,4,4,2,2
11494,2,2,1,5
11495,4,5,2,3
11496,4,2,4,2
11497,2,2,4,1
11498,1,2,1,5
11499,4,5,2,1
11500,4,5,5,3
11501,2,2,1,1
11502,1,1,4,2
11503,1,1,1,1
11504,2,2,1,1
11505,4,5,5,5
11506,5,5,5,2
11507,5,5,5,5
11508,4,4,4,1
11509,2,2,1,1
11510,5,5,5,5
11511,4,5,1,4
11512,2,2,1,4
11513,3,3,4,1
11514,3,2,1,1
11515,4,3,1,4
11516,4,1,1,5
11517,4,4,5,3
11518,2,2,4,1
11519,4,5,4,4
11520,4,4,5,5
11521,2,2,1,1
11522,4,5,2,4
11523,2,2,1,1
11524,4,5,1,3
11525,4,5,1,1
11526,3,3,1,4
11527,2,2,2,2
11528,4,5,1,1
11529,5,4,5,2
11530,3,3,4,1
11531,4,5,2,1
11532,3,2,1,4
11533,1,2,4,4
11534,4,2,1,5
11535,4,4,4,5
11536,2,2,1,3
11537,5,5,5,4
11538,4,5,4,3
11539,5,5,5,1
11540,4,5,2,1
11541,1,2,1,2
11542,3,3,2,3
11543,1,2,1,1
11544,4,4,2,5
11545,2,3,2,1
11546,2,2,1,4
11547,3,3,1,3
11548,3,4,1,2
11549,1,2,1,4
11550,4,5,2,1
11551,2,2,1,2
11552,4,5,1,1
11553,3,3,1,2
11554,4,2,1,5
11555,4,4,2,5
11556,2,2,1,4
11557,4,5,1,4
11558,4,5,4,5
11559,4,5,2,2
11560,4,4,2,1
11561,1,1,1,4
11562,2,1,1,5
11563,2,1,1,4
11564,3,4,4,1
11565,2,2,1,4
11566,4,5,1,1
11567,4,2,1,5
11568,4,2,1,4
11569,4,5,5,2
11570,5,5,5,5
11571,4,5,2,3
11572,2,2,1,1
11573,5,5,5,5
11574,2,2,1,1
11575,3,4,2,1
11576,4,5,2,2
11577,5,5,5,5
11578,2,2,2,3
11579,2,2,1,2
11580,4,4,2,1
11581,4,4,4,5
11582,5,5,5,1
11583,5,4,5,3
11584,2,2,2,1
11585,2,2,1,2
11586,3,4,1,1
11587,2,2,1,1
11588,4,5,4,5
11589,3,5,2,2
11590,4,5,2,5
11591,1,2,1,1
11592,4,5,2,1
11593,2,3,1,5
11594,5,5,5,4
11595,3,3,4,4
11596,1,1,1,1
11597,2,2,1,1
11598,3,3,2,4
11599,4,5,5,5
11600,4,5,2,3
11601,2,2,1,1
11602,2,2,1,4
11603,3,3,1,5
11604,4,5,2,1
11605,4,5,1,4
11606,1,2,1,1
11607,2,2,1,3
11608,4,5,2,1
11609,5,5,5,4
11610,2,1,1,2
11611,3,1,1,1
11612,5,5,5,2
11613,5,5,5,1
11614,4,5,1,1
11615,4,4,1,4
11616,3,5,1,4
11617,2,2,1,5
11618,4,5,2,5
11619,2,2,1,3
11620,2,1,1,4
11621,4,5,5,3
11622,4,5,5,1
11623,3,3,3,1
11624,4,5,4,2
11625,2,2,2,3
11626,2,2,4,1
11627,4,3,5,5
11628,3,2,1,1
11629,2,2,1,4
11630,4,5,1,3
11631,4,4,2,2
11632,3,1,4,4
11633,3,4,1,1
11634,3,2,1,2
11635,4,5,2,1
11636,5,5,5,2
11637,2,3,4,5
11638,3,5,1,5
11639,4,5,5,4
11640,4,5,5,4
11641,4,5,2,5
11642,3,5,2,2
11643,4,5,2,1
11644,2,4,5,4
11645,3,2,3,5
11646,3,4,4,4
11647,4,5,4,1
11648,3,3,5,4
11649,1,1,5,1
11650,2,1,3,5
11651,4,4,3,4
11652,2,2,2,2
11653,4,5,5,5
11654,1,2,1,3
11655,4,5,2,1
11656,4,5,1,5
11657,5,5,5,1
11658,1,2,4,1
11659,2,2,1,2
11660,4,4,2,5
11661,2,2,1,3
11662,1,2,1,2
11663,5,5,5,1
11664,4,4,5,5
11665,5,5,5,1
11666,5,5,5,3
11667,2,1,1,1
11668,5,5,5,2
11669,4,2,1,1
11670,4,1,1,1
11671,5,5,5,5
11672,2,2,1,2
11673,5,5,5,5
11674,4,5,2,1
11675,3,2,3,1
11676,5,5,5,5
11677,5,5,5,4
11678,4,2,1,4
11679,2,2,1,1
11680,4,5,2,1
11681,4,5,5,4
11682,2,2,1,5
11683,3,4,1,3
11684,2,1,1,1
11685,3,2,2,4
11686,4,1,1,5
11687,4,1,1,1
11688,1,3,3,4
11689,4,4,1,1
11690,2,1,1,3
11691,4,5,5,1
11692,4,4,4,4
11693,2,5,2,2
11694,4,2,1,1
11695,2,2,1,2
11696,4,5,2,1
11697,4,5,2,1
11698,2,2,4,4
11699,4,5,1,4
11700,4,5,2,5
11701,5,5,5,5
11702,2,2,4,3
11703,3,3,4,4
11704,4,5,2,3
11705,2,5,1,1
11706,3,1,3,1
11707,4,5,2,2
11708,4,5,2,3
11709,4,5,5,1
11710,2,1,1,5
11711,4,4,2,1
11712,2,1,2,4
11713,2,1,1,3
11714,4,5,5,2
11715,3,2,1,4
11716,4,4,2,1
11717,4,3,1,2
11718,4,2,4,1
11719,3,2,1,2
11720,2,1,1,5
11721,4,4,5,5
11722,4,2,2,4
11723,2,2,1,4
11724,4,2,1,5
11725,5,5,5,2
11726,4,5,1,1
11727,4,2,1,4
11728,3,1,1,5
11729,4,2,1,4
11730,5,4,5,1
11731,4,5,1,4
11732,2,1,1,1
11733,5,5,5,5
11734,4,5,2,4
11735,4,5,2,2
11736,3,1,1,5
11737,2,1,1,3
11738,2,2,1,1
11739,4,4,4,5
11740,3,4,4,1
11741,4,5,2,1
11742,4,4,5,2
11743,4,4,5,5
11744,2,2,1,3
11745,4,2,1,2
11746,5,4,4,1
11747,4,4,4,5
11748,5,4,5,1
11749,4,5,1,3
11750,4,4,2,1
11751,2,2,1,2
11752,5,5,5,1
11753,2,1,1,1
11754,5,5,5,5
11755,4,4,4,2
11756,3,4,2,5
11757,2,2,1,1
11758,4,1,1,1
11759,5,5,5,5
11760,4,5,2,4
11761,2,2,1,4
11762,4,2,4,1
11763,5,5,5,1
11764,4,1,1,4
11765,2,2,1,5
11766,5,5,5,3
11767,4,4,2,1
11768,4,4,1,4
11769,3,4,4,5
11770,3,4,2,1
11771,4,2,4,4
11772,4,5,4,1
11773,4,4,4,3
11774,4,2,4,1
11775,3,3,4,4
11776,4,2,4,2
11777,2,2,3,1
11778,5,5,5,2
11779,4,2,2,1
11780,4,4,1,1
11781,4,2,2,4
11782,4,2,2,4
11783,4,1,1,5
11784,4,2,2,5
11785,4,1,4,3
11786,4,2,1,4
11787,4,5,1,3
11788,3,2,4,1
11789,5,5,5,1
11790,5,5,5,2
11791,4,5,2,3
11792,4,2,1,1
11793,4,5,4,5
11794,4,5,2,1
11795,2,4,2,4
11796,5,5,5,3
11797,5,4,5,2
11798,5,5,5,4
11799,2,5,1,1
11800,2,2,1,2
11801,4,5,2,1
11802,4,5,5,2
11803,3,3,3,5
11804,2,2,4,5
11805,2,2,4,4
11806,2,2,1,4
11807,5,5,5,5
11808,4,5,1,2
11809,4,5,2,1
11810,4,5,5,4
11811,4,1,1,5
11812,2,2,1,4
11813,2,2,1,1
11814,3,2,1,4
11815,5,5,5,1
11816,2,2,1,5
11817,4,4,5,4
11818,2,1,1,2
11819,2,2,2,5
11820,3,2,4,3
11821,4,4,1,1
11822,5,5,5,5
11823,2,2,1,1
11824,5,5,5,1
11825,2,1,1,2
11826,3,1,1,5
11827,4,5,2,3
11828,2,2,4,2
11829,3,2,1,1
11830,4,5,2,5
11831,4,5,1,1
11832,4,5,2,3
11833,3,5,2,1
11834,3,5,2,2
11835,3,4,4,1
11836,5,5,5,1
11837,5,5,5,5
11838,2,2,1,2
11839,4,4,5,5
11840,5,5,5,1
11841,5,5,5,1
11842,3,4,4,5
11843,2,4,2,4
11844,4,2,2,4
11845,4,4,4,1
11846,1,1,1,1
11847,2,2,4,4
11848,4,5,2,5
11849,5,5,5,3
11850,5,5,5,1
11851,3,2,4,4
11852,4,4,3,5
11853,2,2,1,1
11854,4,5,4,4
11855,4,5,4,1
11856,4,5,2,3
11857,4,5,1,1
11858,2,5,1,4
11859,2,4,4,2
11860,4,5,2,1
11861,5,5,5,2
11862,2,4,1,1
11863,3,2,3,1
11864,1,1,1,4
11865,1,1,1,4
11866,4,4,2,5
11867,2,2,1,5
11868,4,5,5,3
11869,1,3,1,4
11870,2,2,1,3
11871,4,5,4,1
11872,4,5,2,1
11873,2,3,1,2
11874,4,5,2,3
11875,4,4,2,1
11876,4,5,4,5
11877,2,1,1,1
11878,4,4,4,4
11879,2,2,4,3
11880,2,2,5,2
11881,4,5,5,4
11882,2,1,1,1
11883,4,4,2,2
11884,5,5,5,1
11885,4,4,5,2
11886,3,2,3,5
11887,2,2,1,5
11888,5,5,5,4
11889,4,5,4,4
11890,4,2,1,5
11891,3,2,2,2
11892,4,4,5,1
11893,5,5,5,4
11894,2,4,1,5
11895,2,2,2,4
11896,4,5,1,1
11897,2,2,4,4
11898,4,5,5,1
11899,2,4,2,5
11900,4,1,1,4
11901,2,2,2,2
11902,5,5,5,5
11903,4,5,5,3
11904,4,4,5,1
11905,2,2,1,5
11906,2,2,1,1
11907,4,5,5,1
11908,1,2,1,2
11909,3,3,3,5
11910,4,5,2,3
11911,2,2,1,2
11912,4,5,5,1
11913,2,2,2,5
11914,5,5,5,1
11915,2,4,2,3
11916,2,4,2,1
11917,1,1,1,2
11918,5,5,5,1
11919,4,5,5,1
11920,4,5,2,5
11921,2,2,4,2
11922,5,5,5,5
11923,5,5,1,1
11924,4,5,2,1
11925,2,2,1,5
11926,4,4,5,4
11927,4,5,2,4
11928,4,2,1,1
11929,5,5,5,1
11930,2,2,2,4
11931,4,5,1,5
11932,4,5,2,3
11933,4,4,2,1
11934,2,2,1,4
11935,3,4,4,5
11936,2,2,1,1
11937,4,4,5,4
11938,5,5,5,1
11939,3,5,2,3
11940,2,4,4,1
11941,5,5,5,4
11942,1,1,1,2
11943,4,4,2,1
11944,3,3,1,2
11945,1,1,1,1
11946,2,2,4,1
11947,2,4,4,4
11948,2,4,4,4
11949,4,4,2,5
11950,1,1,1,5
11951,2,1,2,3
11952,5,5,5,4
11953,4,4,2,3
11954,1,3,1,1
11955,4,4,4,1
11956,5,5,5,2
11957,5,4,5,3
11958,5,5,5,1
11959,2,4,2,5
11960,4,5,5,1
11961,2,2,1,4
11962,4,4,2,3
11963,4,5,2,2
11964,2,2,1,4
11965,4,5,1,1
11966,4,4,2,2
11967,5,5,5,1
11968,3,3,4,2
11969,4,5,1,5
11970,2,4,4,5
11971,2,4,2,4
11972,1,1,1,4
11973,2,4,4,5
11974,1,4,3,2
11975,2,1,1,1
11976,4,4,2,4
11977,4,4,5,5
11978,4,4,4,4
11979,1,3,1,1
11980,4,4,4,4
11981,4,5,4,1
11982,4,5,1,5
11983,2,1,1,4
11984,4,4,1,2
11985,2,2,2,5
11986,2,4,4,3
11987,2,2,2,1
11988,4,4,2,5
11989,5,4,5,1
11990,5,5,5,1
11991,1,4,2,2
11992,1,4,1,5
11993,1,4,1,3
11994,2,2,1,2
11995,3,2,4,1
11996,2,2,1,5
11997,3,3,4,1
11998,4,4,1,3
11999,2,4,4,1
12000,4,2,2,2
12001,2,3,2,1
12002,5,5,5,1
12003,4,5,2,5
12004,5,5,2,2
12005,3,4,2,5
12006,2,4,1,1
12007,2,2,1,1
12008,2,2,2,5
12009,2,2,2,4
12010,5,5,1,4
12011,1,3,5,1
12012,5,4,4,1
12013,5,4,4,4
12014,2,4,1,5
12015,2,2,1,3
12016,3,3,4,1
12017,5,5,5,4
12018,4,4,4,5
12019,2,4,1,1
12020,5,5,5,4
12021,4,5,2,1
12022,5,5,5,3
12023,2,3,1,1
12024,5,5,2,4
12025,2,2,1,2
12026,1,2,1,1
12027,4,5,2,2
12028,5,5,2,1
12029,4,4,4,1
12030,4,4,4,4
12031,2,2,2,4
12032,4,5,2,5
12033,2,2,1,5
12034,2,4,4,3
12035,2,2,4,4
12036,4,5,2,3
12037,4,5,2,1
12038,2,2,1,1
12039,4,5,2,2
12040,5,5,5,3
12041,5,5,2,1
12042,4,4,2,5
12043,5,5,4,1
12044,2,2,1,4
12045,5,5,5,3
12046,4,4,1,2
12047,4,5,5,4
12048,4,5,2,1
12049,2,3,1,2
12050,5,5,5,1
12051,4,5,2,2
12052,4,4,2,5
12053,4,4,1,5
12054,1,2,2,4
12055,5,5,5,4
12056,2,2,1,5
12057,3,4,1,2
12058,4,4,2,1
12059,2,2,1,4
12060,2,2,1,5
12061,4,4,2,4
12062,4,2,1,1
12063,4,4,5,4
12064,2,3,1,1
12065,2,2,1,5
12066,1,2,1,4
12067,4,4,1,2
12068,2,3,1,5
12069,2,1,1,3
12070,3,2,1,1
12071,2,2,1,5
12072,4,5,2,1
12073,4,5,2,1
12074,2,4,2,2
12075,5,5,5,5
12076,2,3,2,3
12077,2,3,1,2
12078,4,5,2,1
12079,4,5,5,5
12080,4,5,5,1
12081,5,5,5,3
12082,2,4,5,1
12083,1,2,1,2
12084,4,5,2,1
12085,2,2,1,1
12086,1,3,1,5
12087,2,2,2,2
12088,5,5,5,5
12089,2,1,1,1
12090,2,2,1,1
12091,2,1,1,5
12092,3,1,1,4
12093,4,2,2,4
12094,5,5,5,1
12095,2,2,1,1
12096,2,2,1,4
12097,4,5,5,5
12098,4,5,1,3
12099,4,3,5,1
12100,4,4,4,4
12101,4,4,4,5
12102,4,5,1,1
12103,5,5,5,4
12104,2,2,1,1
12105,4,5,1,3
12106,4,2,2,1
12107,4,5,2,4
12108,2,1,1,2
12109,4,5,2,1
12110,4,2,1,2
12111,2,2,1,1
12112,4,5,2,1
12113,2,1,1,4
12114,4,5,1,4
12115,4,1,1,5
12116,2,1,4,5
12117,4,5,2,3
12118,4,5,1,4
12119,5,5,5,3
12120,4,5,1,1
12121,4,5,2,1
12122,2,2,1,2
12123,5,5,4,3
12124,2,2,1,1
12125,5,5,5,5
12126,2,3,4,1
12127,4,5,4,4
12128,2,2,5,3
12129,2,2,3,2
12130,4,4,4,4
12131,2,2,1,1
12132,4,4,4,2
12133,4,3,4,1
12134,4,5,2,2
12135,4,3,4,5
12136,2,4,4,5
12137,4,4,4,4
12138,4,2,4,4
12139,2,2,4,5
12140,4,5,4,2
12141,1,2,2,1
12142,2,2,2,4
12143,5,5,5,5
12144,2,2,1,4
12145,2,2,1,1
12146,4,4,5,4
12147,5,5,5,1
12148,1,1,1,5
12149,2,2,2,4
12150,2,4,1,2
12151,2,3,4,5
12152,4,4,4,3
12153,4,4,2,1
12154,2,2,1,5
12155,4,5,4,1
12156,2,3,1,1
12157,5,5,4,2
12158,4,5,2,5
12159,5,5,5,3
12160,4,5,2,2
12161,4,5,2,1
12162,2,2,1,5
12163,2,1,1,1
12164,4,5,2,3
12165,2,2,1,1
12166,5,5,5,2
12167,5,5,5,1
12168,5,5,5,1
12169,2,4,2,5
12170,2,3,2,2
12171,5,5,5,5
12172,1,2,1,1
12173,2,1,2,1
12174,5,5,5,5
12175,3,3,1,4
12176,5,5,5,4
12177,2,1,1,1
12178,4,5,5,1
12179,2,4,4,4
12180,2,2,1,5
12181,4,5,2,3
12182,4,5,5,1
12183,2,3,4,4
12184,2,2,1,5
12185,4,5,2,1
12186,5,5,5,4
12187,2,1,2,1
12188,3,2,4,3
12189,5,5,5,1
12190,4,5,5,4
12191,2,4,2,2
12192,4,5,2,1
12193,1,1,4,2
12194,4,5,2,1
12195,4,4,4,1
12196,2,4,2,4
12197,4,1,1,4
12198,3,4,2,5
12199,2,1,2,5
12200,2,2,4,3
12201,4,5,2,4
12202,4,2,4,3
12203,4,4,2,1
12204,2,2,2,1
12205,2,4,1,2
12206,2,2,2,3
12207,2,2,1,1
12208,2,1,1,5
12209,4,4,5,1
12210,4,5,2,4
12211,5,5,2,3
12212,2,1,3,2
12213,3,4,2,4
12214,5,5,5,1
12215,2,2,1,2
12216,4,4,4,1
12217,2,2,2,2
12218,2,2,2,5
12219,5,5,4,5
12220,5,5,4,4
12221,5,5,5,4
12222,4,2,1,5
12223,2,2,2,2
12224,4,4,4,1
12225,4,4,4,4
12226,1,1,1,5
12227,4,4,4,4
12228,3,4,1,1
12229,2,1,1,4
12230,3,2,4,1
12231,2,2,1,5
12232,4,5,1,4
12233,3,3,3,2
12234,2,2,2,5
12235,2,3,2,3
12236,5,5,5,1
12237,2,4,1,5
12238,5,1,2,1
12239,5,5,5,1
12240,4,4,4,2
12241,4,5,2,5
12242,5,5,5,3
12243,4,4,4,2
12244,3,3,3,1
12245,4,5,2,5
12246,2,2,2,1
12247,5,5,5,3
12248,4,5,5,1
12249,2,4,4,2
12250,4,4,4,1
12251,2,2,3,1
12252,2,2,2,5
12253,2,2,1,2
12254,4,5,2,5
12255,4,4,2,1
12256,5,5,5,1
12257,1,3,1,5
12258,2,2,2,4
12259,4,3,4,4
12260,2,2,1,1
12261,2,2,1,1
12262,5,5,5,4
12263,2,4,1,5
12264,2,2,1,3
12265,4,4,2,1
12266,3,3,1,4
12267,4,1,2,5
12268,4,1,1,1
12269,5,5,5,4
12270,4,4,4,1
12271,4,1,2,3
12272,2,1,2,1
12273,4,5,2,4
12274,4,5,4,2
12275,2,2,4,1
12276,2,1,1,2
12277,2,5,5,1
12278,2,2,2,1
12279,4,1,2,4
12280,2,2,1,4
12281,4,4,4,5
12282,5,4,4,5
12283,2,1,2,3
12284,4,5,2,4
12285,2,2,1,3
12286,5,5,5,1
12287,4,4,4,1
12288,4,5,5,2
12289,2,1,1,3
12290,2,3,1,1
12291,5,5,5,5
12292,4,2,1,1
12293,2,1,1,4
12294,5,4,4,3
12295,4,4,4,2
12296,4,4,4,4
12297,4,4,2,1
12298,4,5,5,2
12299,2,2,1,1
12300,4,5,2,2
12301,4,2,2,5
12302,5,5,5,5
12303,4,3,1,4
12304,5,4,3,4
12305,1,2,1,5
12306,4,5,2,2
12307,4,4,4,1
12308,3,4,1,4
12309,3,4,2,5
12310,4,2,1,4
12311,2,4,2,1
12312,2,1,1,4
12313,2,2,2,1
12314,2,2,1,5
12315,4,1,1,4
12316,2,1,1,2
12317,2,2,1,5
12318,2,2,4,3
12319,3,1,3,1
12320,4,4,4,5
12321,2,4,2,1
12322,5,5,5,1
12323,3,2,4,2
12324,2,4,1,5
12325,4,5,2,3
12326,2,1,1,2
12327,5,5,5,1
12328,4,5,5,5
12329,1,1,1,1
12330,2,2,1,3
12331,2,2,1,1
12332,3,4,4,2
12333,2,1,1,1
12334,5,5,5,1
12335,4,4,5,5
12336,4,4,5,2
12337,4,5,5,5
12338,2,1,1,1
12339,4,4,2,1
12340,5,4,4,5
12341,4,1,2,4
12342,4,2,4,4
12343,2,1,1,1
12344,1,1,1,1
12345,4,4,4,4
12346,4,5,2,5
12347,5,5,5,3
12348,2,1,3,1
12349,3,2,2,4
12350,5,5,5,5
12351,5,5,5,1
12352,4,5,2,4
12353,4,5,5,1
12354,2,2,1,3
12355,4,2,2,1
12356,2,1,2,4
12357,5,5,5,2
12358,5,5,5,1
12359,2,4,5,2
12360,5,5,5,1
12361,4,4,4,1
12362,4,5,2,4
12363,3,2,2,4
12364,5,5,5,5
12365,5,5,5,5
12366,2,1,2,3
12367,4,5,2,4
12368,4,4,4,3
12369,2,2,2,1
12370,4,5,2,1
12371,4,5,2,2
12372,4,4,4,3
12373,2,4,1,1
12374,2,1,1,5
12375,2,2,1,1
12376,2,2,2,4
12377,4,4,2,3
12378,4,5,2,2
12379,2,2,2,4
12380,4,4,4,1
12381,2,5,2,2
12382,4,3,5,1
12383,2,3,2,2
12384,2,3,2,5
12385,3,3,2,5
12386,5,2,5,4
12387,4,4,4,4
12388,3,1,1,5
12389,4,5,2,2
12390,4,5,2,1
12391,1,2,1,4
12392,2,2,2,5
12393,5,5,5,4
12394,2,2,1,1
12395,5,5,5,4
12396,2,1,1,1
12397,4,5,2,5
12398,4,2,1,4
12399,4,1,1,2
12400,4,5,2,5
12401,5,5,5,3
12402,2,2,1,1
12403,2,2,1,5
12404,2,1,1,1
12405,2,2,2,1
12406,4,5,2,2
12407,2,1,1,5
12408,4,4,2,3
12409,4,2,1,2
12410,5,5,5,1
12411,5,4,4,5
12412,5,5,5,1
12413,2,3,1,3
12414,4,5,2,1
12415,4,5,2,2
12416,2,4,1,1
12417,4,5,5,1
12418,4,5,2,5
12419,2,1,2,2
12420,3,1,2,5
12421,4,5,2,1
12422,5,5,5,1
12423,5,5,2,5
12424,1,1,2,4
12425,2,2,2,4
12426,5,5,2,1
12427,4,5,2,1
12428,4,5,5,4
12429,4,4,5,5
12430,4,5,2,3
12431,1,1,1,1
12432,2,2,2,4
12433,5,5,2,5
12434,2,2,2,1
12435,1,1,2,4
12436,5,5,4,1
12437,4,1,4,3
12438,3,2,4,1
12439,5,5,4,4
12440,5,5,5,2
12441,4,5,5,1
12442,4,5,2,2
12443,1,1,4,1
12444,2,1,2,1
12445,4,5,4,4
12446,3,3,2,4
12447,2,3,4,5
12448,2,2,1,5
12449,4,3,4,3
12450,4,4,2,4
12451,4,5,5,3
12452,4,5,5,1
12453,2,1,1,1
12454,4,2,1,2
12455,5,5,5,3
12456,4,5,5,1
12457,4,4,2,5
12458,4,5,5,1
12459,4,5,2,4
12460,4,5,5,3
12461,4,5,2,2
12462,4,5,2,4
12463,4,5,4,1
12464,4,4,2,2
12465,2,2,2,1
12466,5,5,5,2
12467,2,2,2,5
12468,5,5,5,5
12469,2,2,2,4
12470,4,5,2,4
12471,1,4,2,5
12472,1,1,1,2
12473,4,4,4,1
12474,4,4,1,4
12475,2,1,2,5
12476,4,4,2,4
12477,5,5,5,1
12478,5,5,5,4
12479,1,1,1,1
12480,5,5,5,5
12481,4,5,5,4
12482,2,2,1,2
12483,4,4,2,5
12484,2,2,3,3
12485,4,4,2,1
12486,4,5,2,5
12487,2,2,4,1
12488,4,5,2,1
12489,1,1,1,2
12490,5,5,5,5
12491,4,5,1,3
12492,5,4,5,2
12493,2,2,2,1
12494,4,5,2,5
12495,2,2,4,1
12496,4,4,2,3
12497,2,3,2,1
12498,2,1,2,2
12499,1,1,1,1
12500,2,2,1,1
12501,2,3,4,5
12502,4,4,4,2
12503,4,4,2,5
12504,2,2,1,1
12505,3,4,2,1
12506,3,3,2,5
12507,2,2,2,4
12508,4,1,2,4
12509,4,5,2,1
12510,4,5,2,1
12511,4,5,2,4
12512,5,5,5,5
12513,4,1,4,3
12514,4,2,1,1
12515,4,4,4,4
12516,4,2,1,5
12517,2,1,1,1
12518,5,5,5,4
12519,4,5,2,1
12520,4,5,2,3
12521,4,1,1,1
12522,4,5,2,4
12523,4,5,5,2
12524,3,4,4,1
12525,4,4,5,2
12526,5,5,5,1
12527,2,1,1,1
12528,2,3,4,4
12529,4,5,2,4
12530,4,5,5,5
12531,2,1,3,5
12532,4,4,2,3
12533,2,4,4,4
12534,2,1,2,3
12535,2,2,2,1
12536,4,5,2,1
12537,4,4,5,2
12538,4,4,2,3
